date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:04:56	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202026%2012:04:55%20GMT	https://www.definitions-marketing.com/lettre-k/POST	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/lettre-k/POST	(from https://www.definitions-marketing.com/lettre-k/)
08:04:58	90697/90697	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:04:56%20GMT	https://www.definitions-marketing.com/glossaire/ab-testing-web-e-commerce/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/ab-testing-web-e-commerce/index.html	(from https://www.definitions-marketing.com/)
08:04:59	98992/98992	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:04:56%20GMT	https://www.definitions-marketing.com/glossaire/web-analytique/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/web-analytique/index.html	(from https://www.definitions-marketing.com/)
08:04:59	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202026%2012:04:58%20GMT	https://www.definitions-marketing.com/lettre-l/POST	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/lettre-l/POST	(from https://www.definitions-marketing.com/lettre-l/)
08:05:01	100399/100399	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:04:59%20GMT	https://www.definitions-marketing.com/glossaire/email-marketing/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/email-marketing/index.html	(from https://www.definitions-marketing.com/)
08:05:01	85574/85574	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:04:59%20GMT	https://www.definitions-marketing.com/glossaire/attribution-marketing/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/attribution-marketing/index.html	(from https://www.definitions-marketing.com/)
08:05:03	93609/93609	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:01%20GMT	https://www.definitions-marketing.com/glossaire/delivrabilite-rendering/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/delivrabilite-rendering/index.html	(from https://www.definitions-marketing.com/)
08:05:03	88981/88981	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:01%20GMT	https://www.definitions-marketing.com/glossaire/lemail-marketing-en-50-def/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/lemail-marketing-en-50-def/index.html	(from https://www.definitions-marketing.com/)
08:05:04	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202026%2012:05:03%20GMT	https://www.definitions-marketing.com/lettre-m/POST	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/lettre-m/POST	(from https://www.definitions-marketing.com/lettre-m/)
08:05:06	87373/87373	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:04%20GMT	https://www.definitions-marketing.com/glossaire/kpi-emailing/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/kpi-emailing/index.html	(from https://www.definitions-marketing.com/)
08:05:06	87089/87089	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:04%20GMT	https://www.definitions-marketing.com/glossaire/email-en-acquisition/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/email-en-acquisition/index.html	(from https://www.definitions-marketing.com/)
08:05:07	98999/98999	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:06%20GMT	https://www.definitions-marketing.com/glossaire/environnement-digital/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/environnement-digital/index.html	(from https://www.definitions-marketing.com/)
08:05:07	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202026%2012:05:06%20GMT	https://www.definitions-marketing.com/lettre-n/POST	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/lettre-n/POST	(from https://www.definitions-marketing.com/lettre-n/)
08:05:09	98823/98823	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:07%20GMT	https://www.definitions-marketing.com/glossaire/economie-digitale/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/economie-digitale/index.html	(from https://www.definitions-marketing.com/)
08:05:10	95647/95647	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:07%20GMT	https://www.definitions-marketing.com/glossaire/technologies-digitales/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/technologies-digitales/index.html	(from https://www.definitions-marketing.com/)
08:05:10	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202026%2012:05:09%20GMT	https://www.definitions-marketing.com/lettre-o/POST	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/lettre-o/POST	(from https://www.definitions-marketing.com/lettre-o/)
08:05:12	88987/88987	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:10%20GMT	https://www.definitions-marketing.com/glossaire/domaine-hebergement/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/domaine-hebergement/index.html	(from https://www.definitions-marketing.com/)
08:05:12	98072/98072	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:10%20GMT	https://www.definitions-marketing.com/glossaire/face-obscure-webmarketing/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/face-obscure-webmarketing/index.html	(from https://www.definitions-marketing.com/)
08:05:13	99461/99461	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:11%20GMT	https://www.definitions-marketing.com/glossaire/etudes-consommateur/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/etudes-consommateur/index.html	(from https://www.definitions-marketing.com/)
08:05:13	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202026%2012:05:12%20GMT	https://www.definitions-marketing.com/lettre-p/POST	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/lettre-p/POST	(from https://www.definitions-marketing.com/lettre-p/)
08:05:15	87313/87313	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:13%20GMT	https://www.definitions-marketing.com/glossaire/etudes-qualitatives/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/etudes-qualitatives/index.html	(from https://www.definitions-marketing.com/)
08:05:15	98648/98648	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:13%20GMT	https://www.definitions-marketing.com/glossaire/comportement-consommateur/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/comportement-consommateur/index.html	(from https://www.definitions-marketing.com/)
08:05:17	99473/99473	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:15%20GMT	https://www.definitions-marketing.com/glossaire/fidelisation-crm-crc/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/fidelisation-crm-crc/index.html	(from https://www.definitions-marketing.com/)
08:05:18	98383/98383	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:15%20GMT	https://www.definitions-marketing.com/glossaire/etudes-quantitatives/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/etudes-quantitatives/index.html	(from https://www.definitions-marketing.com/)
08:05:18	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202026%2012:05:17%20GMT	https://www.definitions-marketing.com/lettre-q/POST	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/lettre-q/POST	(from https://www.definitions-marketing.com/lettre-q/)
08:05:20	88841/88841	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:18%20GMT	https://www.definitions-marketing.com/glossaire/centre-relation-client/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/centre-relation-client/index.html	(from https://www.definitions-marketing.com/)
08:05:20	92909/92909	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:18%20GMT	https://www.definitions-marketing.com/glossaire/support-client/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/support-client/index.html	(from https://www.definitions-marketing.com/)
08:05:22	99376/99376	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:20%20GMT	https://www.definitions-marketing.com/glossaire/liens-commerciaux-adwords/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/liens-commerciaux-adwords/index.html	(from https://www.definitions-marketing.com/)
08:05:22	99379/99379	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:20%20GMT	https://www.definitions-marketing.com/glossaire/fidelisation-satisfaction/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/fidelisation-satisfaction/index.html	(from https://www.definitions-marketing.com/)
08:05:23	91478/91478	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:22%20GMT	https://www.definitions-marketing.com/glossaire/content-marketing-b2b/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/content-marketing-b2b/index.html	(from https://www.definitions-marketing.com/)
08:05:23	100254/100254	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:22%20GMT	https://www.definitions-marketing.com/glossaire/marketing-b-to-b/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/marketing-b-to-b/index.html	(from https://www.definitions-marketing.com/)
08:05:24	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202026%2012:05:23%20GMT	https://www.definitions-marketing.com/lettre-r/POST	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/lettre-r/POST	(from https://www.definitions-marketing.com/lettre-r/)
08:05:26	85122/85122	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:24%20GMT	https://www.definitions-marketing.com/glossaire/social-selling-linkedin-marketing/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/social-selling-linkedin-marketing/index.html	(from https://www.definitions-marketing.com/)
08:05:26	91876/91876	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:24%20GMT	https://www.definitions-marketing.com/glossaire/lead-management/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/lead-management/index.html	(from https://www.definitions-marketing.com/)
08:05:28	88660/88660	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:26%20GMT	https://www.definitions-marketing.com/glossaire/le-b2b-en-50-def/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/le-b2b-en-50-def/index.html	(from https://www.definitions-marketing.com/)
08:05:29	99501/99501	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2012:05:26%20GMT	https://www.definitions-marketing.com/glossaire/rp-marketing-dinfluence/	/home/uzer/definitions-marketing-mirror/www.definitions-marketing.com/glossaire/rp-marketing-dinfluence/index.html	(from https://www.definitions-marketing.com/)
